email_id,campaign_type,subject_line,sent_date,device_type,region,customer_segment,delivered,opened,clicked,converted,unsubscribed
EM102620,Newsletter,Version_B,2025-04-12,Mobile,South,Returning,1,1,0,0,0
EM102621,Newsletter,Version_B,2025-03-08,Tablet,South,Returning,1,1,0,0,0
EM102622,Promotional,Version_B,2025-05-15,Mobile,West,New,1,0,0,0,0
EM102623,Newsletter,Version_A,2025-03-16,Mobile,East,Returning,1,1,1,0,0
EM102624,Promotional,Version_A,2025-04-06,Mobile,West,New,1,0,0,0,0
EM102625,Newsletter,Version_A,2025-02-21,Mobile,North,VIP,1,1,1,0,0
EM102626,Welcome,Version_A,2025-02-04,Desktop,North,New,1,0,0,0,0
EM102627,Promotional,Version_B,2025-05-27,Mobile,East,New,1,0,0,0,0
EM102628,Promotional,Version_B,2025-06-11,Desktop,South,New,1,0,0,0,0
EM102629,Promotional,Version_B,2025-01-16,Mobile,South,Returning,1,1,0,0,0
EM102630,Promotional,Version_A,2025-02-05,Desktop,East,New,1,0,0,0,0
EM102631,Newsletter,Version_A,2025-01-21,Desktop,East,Returning,1,1,1,0,0
EM102632,Welcome,Version_A,2025-06-04,Tablet,North,VIP,1,0,0,0,0
EM102633,Welcome,Version_B,2024-12-19,Tablet,North,New,0,0,0,0,0
EM102634,Newsletter,Version_B,2025-04-11,Mobile,East,New,1,1,1,0,0
EM102635,Promotional,Version_A,2025-01-14,Mobile,South,VIP,1,0,0,0,0
EM102636,Newsletter,Version_B,2025-04-30,Desktop,West,New,1,0,0,0,0
EM102637,Newsletter,Version_B,2025-01-15,Mobile,West,New,1,0,0,0,0
EM102638,Newsletter,Version_A,2025-06-01,Mobile,West,New,1,0,0,0,0
EM102639,Newsletter,Version_B,2024-12-19,Mobile,North,New,1,0,0,0,0
EM102640,Promotional,Version_A,2025-06-11,Mobile,East,New,1,0,0,0,0
EM102641,Welcome,Version_B,2025-02-06,Desktop,South,Returning,0,0,0,0,0
EM102642,Newsletter,Version_B,2025-01-11,Mobile,North,Returning,1,1,1,1,0
EM102643,Promotional,Version_B,2025-06-03,Mobile,East,Returning,0,0,0,0,0
EM102644,Welcome,Version_A,2024-12-26,Desktop,East,New,1,0,0,0,0
EM102645,Promotional,Version_A,2024-12-31,Mobile,West,Returning,1,1,0,0,0
EM102646,Newsletter,Version_A,2024-12-22,Tablet,West,New,1,0,0,0,0
EM102647,Promotional,Version_A,2025-01-01,Mobile,South,VIP,1,0,0,0,0
EM102648,Promotional,Version_B,2025-04-10,Desktop,South,Returning,1,0,0,0,0
EM102649,Promotional,Version_B,2024-12-24,Mobile,West,New,1,0,0,0,0
EM102650,Welcome,Version_A,2025-01-22,Mobile,West,New,1,0,0,0,0
EM102651,Promotional,Version_A,2025-01-24,Mobile,East,New,1,1,0,0,0
EM102652,Promotional,Version_A,2025-04-01,Mobile,South,New,1,1,1,0,0
EM102653,Welcome,Version_A,2025-01-27,Desktop,East,Returning,1,1,0,0,0
EM102654,Newsletter,Version_A,2025-01-26,Desktop,South,New,0,0,0,0,0
EM102655,Promotional,Version_A,2025-06-07,Mobile,South,VIP,1,0,0,0,0
EM102656,Newsletter,Version_B,2025-04-04,Mobile,North,New,1,0,0,0,0
EM102657,Newsletter,Version_A,2025-06-08,Mobile,West,Returning,1,1,0,0,0
EM102658,Welcome,Version_B,2025-01-02,Mobile,North,New,1,1,1,0,0
EM102659,Promotional,Version_B,2025-01-04,Mobile,South,New,1,0,0,0,0
EM102660,Promotional,Version_A,2024-12-17,Tablet,East,VIP,1,0,0,0,0
EM102661,Newsletter,Version_B,2025-03-28,Mobile,South,Returning,1,0,0,0,0
EM102662,Welcome,Version_B,2025-02-08,Desktop,North,Returning,1,1,0,0,0
EM102663,Promotional,Version_B,2025-04-20,Desktop,West,Returning,1,0,0,0,0
EM102664,Promotional,Version_A,2025-06-03,Desktop,East,VIP,1,0,0,0,0
EM102665,Promotional,Version_A,2025-04-22,Mobile,South,Returning,1,1,0,0,0
EM102666,Welcome,Version_B,2025-03-12,Desktop,South,New,1,0,0,0,0
EM102667,Promotional,Version_B,2025-01-19,Desktop,West,New,1,0,0,0,0
EM102668,Newsletter,Version_A,2024-12-20,Mobile,South,Returning,1,1,0,0,0
EM102669,Promotional,Version_A,2025-02-26,Mobile,South,Returning,1,0,0,0,0
EM102670,Promotional,Version_A,2025-01-29,Tablet,West,Returning,1,1,0,0,0
EM102671,Promotional,Version_A,2025-05-14,Desktop,North,New,1,0,0,0,0
EM102672,Newsletter,Version_B,2025-01-03,Mobile,North,VIP,1,0,0,0,0
EM102673,Welcome,Version_A,2025-06-13,Desktop,North,Returning,1,1,0,0,0
EM102674,Newsletter,Version_A,2025-05-29,Mobile,North,Returning,1,1,0,0,0
EM102675,Promotional,Version_B,2025-01-18,Mobile,East,New,1,1,1,0,0
EM102676,Promotional,Version_A,2025-05-25,Mobile,East,VIP,1,0,0,0,0
EM102677,Welcome,Version_B,2025-06-10,Mobile,West,Returning,1,0,0,0,0
EM102678,Welcome,Version_B,2025-01-30,Desktop,West,Returning,1,0,0,0,0
EM102679,Promotional,Version_A,2025-01-19,Desktop,West,VIP,1,0,0,0,0
EM102680,Promotional,Version_B,2024-12-30,Desktop,East,VIP,1,1,1,0,0
EM102681,Newsletter,Version_B,2025-04-01,Mobile,South,New,1,0,0,0,0
EM102682,Welcome,Version_A,2025-06-09,Desktop,East,VIP,1,1,0,0,0
EM102683,Promotional,Version_A,2025-02-17,Mobile,North,Returning,1,1,1,0,0
EM102684,Promotional,Version_B,2025-02-15,Mobile,North,New,1,1,1,0,0
EM102685,Welcome,Version_B,2025-02-04,Tablet,South,New,1,1,0,0,0
EM102686,Welcome,Version_B,2025-02-25,Mobile,West,New,1,1,1,0,0
EM102687,Promotional,Version_A,2025-02-12,Mobile,East,Returning,1,0,0,0,0
EM102688,Promotional,Version_B,2025-03-25,Mobile,South,Returning,1,1,0,0,0
EM102689,Promotional,Version_A,2024-12-31,Mobile,South,New,1,0,0,0,0
EM102690,Promotional,Version_B,2025-01-21,Desktop,East,Returning,1,1,1,0,0
EM102691,Promotional,Version_B,2025-01-12,Tablet,South,Returning,1,0,0,0,0
EM102692,Welcome,Version_B,2025-01-14,Desktop,West,Returning,1,0,0,0,0
EM102693,Promotional,Version_B,2025-02-06,Desktop,East,VIP,1,1,0,0,0
EM102694,Newsletter,Version_B,2025-03-26,Desktop,East,Returning,1,0,0,0,0
EM102695,Promotional,Version_B,2025-06-13,Desktop,South,New,1,1,0,0,0
EM102696,Promotional,Version_A,2025-01-09,Mobile,West,Returning,1,0,0,0,0
EM102697,Promotional,Version_B,2025-05-04,Tablet,West,VIP,1,0,0,0,0
EM102698,Newsletter,Version_B,2025-01-02,Mobile,North,New,1,0,0,0,0
EM102699,Newsletter,Version_A,2025-04-04,Tablet,East,VIP,1,1,0,0,0
EM102700,Promotional,Version_A,2025-01-10,Mobile,North,New,0,0,0,0,0
EM102701,Newsletter,Version_A,2024-12-27,Desktop,West,Returning,1,1,0,0,0
EM102702,Welcome,Version_B,2025-02-04,Desktop,West,Returning,1,0,0,0,0
EM102703,Welcome,Version_B,2025-03-22,Tablet,North,Returning,1,0,0,0,0
EM102704,Newsletter,Version_A,2025-01-02,Desktop,East,Returning,1,0,0,0,0
EM102705,Newsletter,Version_B,2025-03-07,Mobile,North,Returning,1,0,0,0,0
EM102706,Welcome,Version_A,2024-12-17,Desktop,West,Returning,1,0,0,0,0
EM102707,Promotional,Version_B,2025-02-19,Mobile,West,Returning,1,0,0,0,0
EM102708,Welcome,Version_A,2025-01-09,Mobile,South,Returning,1,1,1,0,0
EM102709,Promotional,Version_A,2024-12-20,Mobile,South,Returning,1,1,0,0,0
EM102710,Newsletter,Version_A,2025-05-04,Mobile,North,Returning,1,0,0,0,0
EM102711,Promotional,Version_A,2025-01-10,Mobile,South,New,1,0,0,0,0
EM102712,Promotional,Version_B,2025-03-29,Tablet,West,Returning,1,0,0,0,0
EM102713,Promotional,Version_B,2025-03-12,Tablet,East,New,1,1,0,0,0
EM102714,Welcome,Version_A,2024-12-24,Mobile,East,Returning,1,1,0,0,0
EM102715,Promotional,Version_A,2024-12-30,Mobile,North,New,1,0,0,0,0
EM102716,Promotional,Version_A,2025-01-06,Mobile,South,Returning,1,0,0,0,0
EM102717,Newsletter,Version_B,2025-01-30,Mobile,North,New,1,0,0,0,0
EM102718,Newsletter,Version_B,2024-12-26,Mobile,South,New,1,0,0,0,0
EM102719,Welcome,Version_A,2025-05-19,Mobile,East,Returning,1,0,0,0,0
EM102720,Newsletter,Version_B,2025-03-01,Desktop,South,New,1,1,1,0,0
EM102721,Newsletter,Version_A,2025-01-01,Desktop,South,New,1,0,0,0,0
EM102722,Newsletter,Version_B,2025-02-10,Mobile,North,New,1,0,0,0,0
EM102723,Promotional,Version_B,2025-04-23,Mobile,East,VIP,1,0,0,0,0
EM102724,Promotional,Version_B,2025-06-06,Desktop,South,New,1,0,0,0,0
EM102725,Promotional,Version_B,2025-05-08,Desktop,East,VIP,1,0,0,0,0
EM102726,Welcome,Version_B,2025-03-11,Mobile,South,Returning,1,0,0,0,0
EM102727,Welcome,Version_B,2025-02-16,Mobile,East,New,1,0,0,0,0
EM102728,Welcome,Version_B,2025-03-11,Mobile,South,Returning,1,0,0,0,0
EM102729,Promotional,Version_A,2025-02-06,Mobile,West,VIP,1,1,0,0,0
EM102730,Newsletter,Version_A,2025-06-03,Mobile,East,Returning,1,1,0,0,0
EM102731,Promotional,Version_A,2025-03-02,Mobile,West,New,0,0,0,0,0
EM102732,Welcome,Version_B,2025-06-15,Mobile,West,Returning,1,0,0,0,0
EM102733,Newsletter,Version_A,2024-12-28,Mobile,West,Returning,0,0,0,0,0
EM102734,Newsletter,Version_A,2025-06-04,Desktop,South,Returning,1,1,0,0,0
EM102735,Newsletter,Version_A,2025-01-21,Mobile,East,VIP,1,0,0,0,0
EM102736,Newsletter,Version_A,2025-03-29,Desktop,South,New,1,0,0,0,0
EM102737,Promotional,Version_B,2025-06-09,Mobile,South,New,1,0,0,0,0
EM102738,Newsletter,Version_B,2024-12-30,Mobile,East,New,1,0,0,0,0
EM102739,Welcome,Version_B,2025-03-06,Desktop,North,VIP,1,1,0,0,0
EM102740,Promotional,Version_B,2025-02-26,Desktop,South,Returning,0,0,0,0,0
EM102741,Welcome,Version_B,2025-01-13,Mobile,West,VIP,1,1,0,0,0
EM102742,Welcome,Version_A,2025-02-20,Desktop,South,New,1,0,0,0,0
EM102743,Welcome,Version_A,2025-02-23,Desktop,North,Returning,1,0,0,0,0
EM102744,Promotional,Version_B,2025-03-04,Mobile,West,New,1,0,0,0,0
EM102745,Newsletter,Version_A,2025-04-08,Mobile,South,VIP,1,0,0,0,0
EM102746,Promotional,Version_A,2025-01-20,Desktop,East,Returning,1,0,0,0,0
EM102747,Welcome,Version_B,2025-02-07,Mobile,West,Returning,1,1,0,0,0
EM102748,Newsletter,Version_A,2025-05-30,Mobile,North,New,1,1,1,1,0
EM102749,Promotional,Version_A,2025-06-09,Mobile,South,Returning,1,0,0,0,0
EM102750,Promotional,Version_A,2025-03-21,Desktop,East,New,1,0,0,0,0
EM102751,Promotional,Version_A,2025-03-23,Tablet,West,New,1,0,0,0,0
EM102752,Promotional,Version_A,2025-04-05,Desktop,West,New,1,0,0,0,0
EM102753,Promotional,Version_A,2025-04-11,Desktop,East,Returning,1,1,1,0,0
EM102754,Newsletter,Version_B,2025-05-25,Tablet,North,New,1,0,0,0,0
EM102755,Promotional,Version_B,2025-02-09,Desktop,West,New,1,0,0,0,0
EM102756,Promotional,Version_A,2025-03-21,Desktop,North,Returning,1,0,0,0,0
EM102757,Newsletter,Version_B,2025-02-14,Tablet,North,New,1,0,0,0,0
EM102758,Newsletter,Version_A,2025-01-22,Mobile,East,New,1,1,0,0,0
EM102759,Welcome,Version_A,2025-02-26,Desktop,West,Returning,1,0,0,0,0
EM102760,Welcome,Version_A,2025-02-19,Desktop,South,New,1,0,0,0,0
EM102761,Welcome,Version_B,2025-01-12,Tablet,East,New,1,0,0,0,0
EM102762,Promotional,Version_A,2025-01-14,Desktop,East,Returning,1,0,0,0,0
EM102763,Promotional,Version_B,2025-02-12,Desktop,North,New,1,0,0,0,0
EM102764,Welcome,Version_B,2025-01-22,Tablet,South,Returning,1,0,0,0,0
EM102765,Newsletter,Version_B,2024-12-15,Mobile,East,New,1,0,0,0,0
EM102766,Promotional,Version_B,2025-02-08,Mobile,North,VIP,1,0,0,0,0
EM102767,Welcome,Version_B,2025-03-25,Mobile,West,New,1,1,0,0,0
EM102768,Promotional,Version_A,2025-03-15,Mobile,North,Returning,1,0,0,0,0
EM102769,Promotional,Version_A,2025-05-12,Mobile,South,Returning,1,0,0,0,0
EM102770,Welcome,Version_B,2025-06-14,Mobile,South,New,1,1,0,0,0
EM102771,Promotional,Version_B,2025-06-03,Mobile,North,New,1,0,0,0,0
EM102772,Newsletter,Version_A,2025-06-14,Tablet,West,New,1,0,0,0,0
EM102773,Promotional,Version_A,2025-04-23,Mobile,South,New,1,1,0,0,0
EM102774,Promotional,Version_A,2025-05-05,Desktop,South,New,1,0,0,0,1
EM102775,Promotional,Version_A,2025-03-30,Tablet,West,VIP,1,1,1,0,0
EM102776,Welcome,Version_A,2025-04-24,Mobile,East,New,1,1,1,0,0
EM102777,Welcome,Version_B,2025-05-05,Mobile,South,New,1,0,0,0,0
EM102778,Promotional,Version_B,2024-12-19,Desktop,North,Returning,1,0,0,0,0
EM102779,Welcome,Version_A,2025-03-05,Desktop,West,Returning,1,0,0,0,1
EM102780,Welcome,Version_B,2025-05-30,Mobile,South,New,1,0,0,0,0
EM102781,Newsletter,Version_B,2025-04-22,Mobile,East,Returning,1,1,0,0,0
EM102782,Newsletter,Version_A,2025-04-13,Mobile,South,Returning,1,0,0,0,0
EM102783,Newsletter,Version_A,2025-01-26,Mobile,East,New,1,0,0,0,0
EM102784,Newsletter,Version_B,2025-03-16,Mobile,South,New,1,0,0,0,0
EM102785,Welcome,Version_B,2025-03-02,Mobile,South,New,1,1,0,0,0
EM102786,Newsletter,Version_A,2024-12-29,Desktop,North,New,1,1,0,0,0
EM102787,Welcome,Version_B,2025-01-29,Tablet,West,New,1,0,0,0,0
EM102788,Newsletter,Version_A,2024-12-21,Desktop,West,New,1,0,0,0,0
EM102789,Newsletter,Version_A,2025-06-02,Tablet,North,Returning,1,0,0,0,0
EM102790,Newsletter,Version_A,2025-04-08,Desktop,West,Returning,1,0,0,0,0
EM102791,Newsletter,Version_A,2024-12-21,Desktop,West,Returning,1,0,0,0,0
EM102792,Promotional,Version_B,2025-06-07,Mobile,West,Returning,1,0,0,0,0
EM102793,Promotional,Version_B,2025-03-12,Mobile,South,VIP,1,0,0,0,0
EM102794,Promotional,Version_A,2025-03-14,Desktop,South,VIP,0,0,0,0,0
EM102795,Promotional,Version_B,2025-01-02,Tablet,East,VIP,1,1,1,0,0
EM102796,Welcome,Version_B,2025-02-05,Mobile,East,New,1,0,0,0,0
EM102797,Promotional,Version_A,2025-03-14,Mobile,West,New,1,0,0,0,0
EM102798,Newsletter,Version_B,2024-12-30,Desktop,West,Returning,1,0,0,0,0
EM102799,Welcome,Version_A,2025-02-14,Mobile,West,New,1,1,0,0,0
EM102800,Newsletter,Version_B,2025-02-17,Mobile,North,New,1,0,0,0,0
EM102801,Newsletter,Version_A,2025-04-05,Desktop,South,New,1,1,0,0,0
EM102802,Newsletter,Version_B,2025-06-11,Mobile,West,VIP,0,0,0,0,0
EM102803,Newsletter,Version_A,2025-01-19,Desktop,West,New,1,1,0,0,0
EM102804,Promotional,Version_B,2025-05-26,Tablet,South,New,1,0,0,0,0
EM102805,Newsletter,Version_B,2025-01-07,Mobile,East,New,1,0,0,0,0
EM102806,Newsletter,Version_A,2025-02-21,Mobile,West,Returning,1,0,0,0,0
EM102807,Welcome,Version_A,2025-04-12,Mobile,West,New,0,0,0,0,0
EM102808,Promotional,Version_A,2025-05-20,Mobile,West,New,1,0,0,0,0
EM102809,Newsletter,Version_B,2025-04-22,Desktop,West,VIP,1,1,0,0,0
EM102810,Welcome,Version_A,2025-04-16,Mobile,South,Returning,1,1,0,0,0
EM102811,Promotional,Version_B,2025-04-30,Mobile,South,Returning,1,0,0,0,0
EM102812,Promotional,Version_A,2025-03-24,Mobile,South,VIP,1,1,1,0,0
EM102813,Welcome,Version_A,2024-12-29,Mobile,East,New,1,1,0,0,0
EM102814,Promotional,Version_A,2025-02-26,Mobile,West,Returning,1,0,0,0,0
EM102815,Newsletter,Version_A,2025-05-07,Desktop,East,New,1,0,0,0,0
EM102816,Promotional,Version_B,2025-06-08,Mobile,East,Returning,1,1,0,0,1
EM102817,Welcome,Version_B,2025-01-19,Mobile,South,New,1,0,0,0,0
EM102818,Welcome,Version_A,2025-02-05,Mobile,West,New,1,1,0,0,0
EM102819,Promotional,Version_B,2025-03-03,Tablet,West,New,1,1,1,0,0
EM102820,Newsletter,Version_A,2025-04-24,Mobile,East,New,1,0,0,0,0
EM102821,Welcome,Version_B,2025-05-10,Desktop,North,Returning,1,0,0,0,0
EM102822,Promotional,Version_A,2025-01-24,Desktop,North,Returning,1,0,0,0,0
EM102823,Welcome,Version_B,2025-01-20,Desktop,West,Returning,1,1,0,0,0
EM102824,Promotional,Version_B,2025-04-29,Mobile,West,New,1,0,0,0,0
EM102825,Newsletter,Version_A,2025-03-12,Tablet,East,New,1,1,0,0,0
EM102826,Newsletter,Version_B,2024-12-28,Desktop,East,Returning,1,0,0,0,0
EM102827,Welcome,Version_A,2025-01-18,Desktop,South,Returning,1,0,0,0,0
EM102828,Promotional,Version_A,2025-05-07,Mobile,East,New,1,0,0,0,0
EM102829,Welcome,Version_A,2025-02-23,Desktop,East,Returning,1,1,0,0,0
EM102830,Promotional,Version_A,2025-05-26,Desktop,North,Returning,1,0,0,0,0
EM102831,Promotional,Version_A,2024-12-22,Mobile,North,New,1,0,0,0,0
EM102832,Welcome,Version_A,2024-12-26,Mobile,North,New,1,0,0,0,0
EM102833,Promotional,Version_A,2025-06-09,Desktop,North,New,1,1,1,1,0
EM102834,Promotional,Version_A,2025-04-03,Mobile,East,VIP,1,0,0,0,0
EM102835,Newsletter,Version_B,2025-03-04,Desktop,West,New,1,1,0,0,0
EM102836,Newsletter,Version_B,2025-04-08,Mobile,North,New,1,0,0,0,0
EM102837,Welcome,Version_A,2025-02-20,Mobile,South,VIP,1,0,0,0,0
EM102838,Newsletter,Version_A,2025-05-26,Desktop,South,New,1,1,0,0,0
EM102839,Promotional,Version_A,2025-01-28,Mobile,East,Returning,0,0,0,0,0
EM102840,Promotional,Version_B,2025-01-24,Tablet,South,New,1,0,0,0,0
EM102841,Newsletter,Version_B,2025-02-13,Desktop,North,VIP,1,0,0,0,0
EM102842,Newsletter,Version_A,2025-02-28,Desktop,West,Returning,1,1,0,0,0
EM102843,Newsletter,Version_A,2025-05-06,Desktop,West,Returning,1,0,0,0,0
EM102844,Promotional,Version_A,2025-03-23,Desktop,North,New,1,0,0,0,0
EM102845,Promotional,Version_A,2025-02-19,Mobile,South,New,1,1,1,0,0
EM102846,Newsletter,Version_B,2024-12-16,Desktop,East,Returning,1,0,0,0,0
EM102847,Promotional,Version_B,2025-04-15,Mobile,West,New,1,0,0,0,0
EM102848,Promotional,Version_A,2025-04-27,Mobile,North,Returning,1,1,1,1,0
EM102849,Promotional,Version_B,2024-12-30,Desktop,North,Returning,1,0,0,0,0
EM102850,Promotional,Version_A,2025-01-06,Desktop,South,Returning,1,0,0,0,0
EM102851,Welcome,Version_A,2025-03-19,Mobile,East,New,1,0,0,0,0
EM102852,Welcome,Version_B,2025-04-07,Mobile,East,Returning,1,1,0,0,0
EM102853,Newsletter,Version_B,2025-01-24,Desktop,South,Returning,1,1,0,0,0
EM102854,Welcome,Version_A,2025-05-21,Mobile,North,Returning,1,0,0,0,0
EM102855,Promotional,Version_A,2025-04-12,Desktop,South,Returning,1,0,0,0,0
EM102856,Welcome,Version_B,2025-04-15,Desktop,South,New,1,0,0,0,0
EM102857,Welcome,Version_B,2025-02-07,Mobile,South,Returning,1,0,0,0,0
EM102858,Welcome,Version_A,2025-04-25,Mobile,North,VIP,1,1,0,0,1
EM102859,Welcome,Version_A,2025-04-03,Desktop,West,New,1,0,0,0,0
EM102860,Newsletter,Version_A,2025-03-24,Mobile,North,New,1,0,0,0,0
EM102861,Promotional,Version_B,2025-01-11,Mobile,West,New,0,0,0,0,0
EM102862,Newsletter,Version_B,2025-06-10,Mobile,West,Returning,1,1,0,0,0
EM102863,Promotional,Version_A,2025-01-11,Mobile,South,Returning,1,0,0,0,0
EM102864,Promotional,Version_B,2025-04-16,Mobile,East,New,1,0,0,0,0
EM102865,Promotional,Version_B,2025-06-13,Mobile,South,Returning,1,0,0,0,0
EM102866,Promotional,Version_A,2025-01-09,Desktop,North,Returning,1,0,0,0,0
EM102867,Newsletter,Version_A,2025-05-30,Desktop,East,VIP,1,0,0,0,0
EM102868,Promotional,Version_B,2024-12-27,Desktop,East,Returning,1,0,0,0,0
EM102869,Promotional,Version_B,2025-02-23,Mobile,North,Returning,1,1,0,0,0
EM102870,Newsletter,Version_B,2025-02-06,Mobile,North,VIP,1,1,0,0,0
EM102871,Newsletter,Version_B,2024-12-27,Desktop,South,New,0,0,0,0,0
EM102872,Newsletter,Version_A,2025-04-13,Desktop,North,Returning,0,0,0,0,0
EM102873,Promotional,Version_A,2025-02-11,Desktop,West,Returning,1,0,0,0,0
EM102874,Newsletter,Version_B,2024-12-18,Desktop,West,New,1,0,0,0,0
EM102875,Promotional,Version_A,2025-03-04,Desktop,East,New,1,0,0,0,0
EM102876,Promotional,Version_B,2025-02-12,Mobile,South,New,1,1,0,0,0
EM102877,Welcome,Version_B,2025-01-30,Desktop,South,New,1,0,0,0,0
EM102878,Promotional,Version_B,2025-03-01,Desktop,East,Returning,1,0,0,0,0
EM102879,Welcome,Version_A,2024-12-19,Tablet,North,Returning,1,0,0,0,0
EM102880,Promotional,Version_B,2025-01-19,Desktop,South,New,1,0,0,0,0
EM102881,Newsletter,Version_B,2025-01-02,Desktop,East,New,0,0,0,0,0
EM102882,Welcome,Version_B,2025-01-13,Mobile,East,Returning,1,1,0,0,0
EM102883,Welcome,Version_A,2025-04-04,Desktop,West,New,1,0,0,0,0
EM102884,Welcome,Version_A,2025-01-24,Tablet,East,New,1,0,0,0,0
EM102885,Newsletter,Version_A,2025-06-08,Desktop,North,New,1,1,1,0,0
EM102886,Promotional,Version_A,2025-01-11,Desktop,North,New,0,0,0,0,0
EM102887,Promotional,Version_A,2025-01-14,Mobile,North,New,1,0,0,0,0
EM102888,Newsletter,Version_B,2025-06-03,Desktop,North,New,1,0,0,0,0
EM102889,Newsletter,Version_B,2025-04-30,Desktop,East,Returning,1,1,0,0,0
EM102890,Promotional,Version_B,2024-12-26,Desktop,South,New,1,0,0,0,1
EM102891,Promotional,Version_B,2025-05-03,Mobile,East,New,1,1,0,0,0
EM102892,Newsletter,Version_A,2025-01-25,Desktop,South,VIP,1,0,0,0,0
EM102893,Promotional,Version_B,2025-06-13,Mobile,South,Returning,0,0,0,0,0
EM102894,Welcome,Version_A,2025-03-14,Desktop,South,New,1,0,0,0,0
EM102895,Newsletter,Version_A,2024-12-30,Mobile,West,New,1,0,0,0,0
EM102896,Promotional,Version_A,2025-03-23,Desktop,North,Returning,0,0,0,0,0
EM102897,Promotional,Version_B,2025-06-10,Mobile,West,Returning,1,0,0,0,0
EM102898,Promotional,Version_B,2025-04-25,Mobile,East,New,1,1,0,0,0
EM102899,Welcome,Version_A,2025-04-08,Desktop,West,New,1,1,0,0,0
EM102900,Welcome,Version_B,2024-12-27,Mobile,South,VIP,1,0,0,0,0
EM102901,Newsletter,Version_A,2025-02-12,Desktop,East,Returning,1,1,0,0,0
EM102902,Welcome,Version_A,2025-01-11,Tablet,North,New,1,1,0,0,0
EM102903,Promotional,Version_B,2025-04-02,Tablet,South,New,1,0,0,0,0
EM102904,Promotional,Version_B,2025-05-03,Mobile,North,New,1,0,0,0,0
EM102905,Welcome,Version_B,2025-05-15,Desktop,West,New,1,0,0,0,0
EM102906,Newsletter,Version_B,2025-03-16,Mobile,North,VIP,1,0,0,0,0
EM102907,Welcome,Version_B,2025-04-22,Tablet,East,New,1,1,1,1,0
EM102908,Promotional,Version_B,2025-05-25,Desktop,South,VIP,1,0,0,0,0
EM102909,Promotional,Version_B,2025-04-24,Mobile,North,New,1,0,0,0,0
EM102910,Welcome,Version_B,2025-01-05,Mobile,West,New,1,0,0,0,0
EM102911,Welcome,Version_B,2025-03-09,Mobile,East,New,1,0,0,0,0
EM102912,Newsletter,Version_B,2025-01-10,Desktop,South,Returning,1,0,0,0,0
EM102913,Newsletter,Version_A,2025-05-12,Mobile,West,Returning,1,0,0,0,0
EM102914,Welcome,Version_B,2025-05-04,Desktop,South,Returning,1,0,0,0,0
EM102915,Promotional,Version_A,2025-01-27,Desktop,North,Returning,1,0,0,0,0
EM102916,Newsletter,Version_A,2025-03-04,Tablet,West,New,1,0,0,0,0
EM102917,Newsletter,Version_B,2025-04-03,Tablet,West,Returning,1,0,0,0,0
EM102918,Promotional,Version_A,2025-01-07,Mobile,North,New,1,0,0,0,0
EM102919,Promotional,Version_B,2025-06-06,Desktop,West,Returning,1,0,0,0,0
EM102920,Promotional,Version_B,2024-12-31,Desktop,West,New,1,0,0,0,0
EM102921,Newsletter,Version_A,2024-12-19,Desktop,West,New,1,0,0,0,0
EM102922,Newsletter,Version_A,2025-01-21,Mobile,North,Returning,1,0,0,0,0
EM102923,Welcome,Version_B,2025-02-11,Mobile,North,New,1,0,0,0,0
EM102924,Promotional,Version_A,2025-05-18,Mobile,South,VIP,1,1,0,0,0
EM102925,Newsletter,Version_A,2025-06-14,Mobile,North,VIP,1,0,0,0,0
EM102926,Newsletter,Version_A,2025-03-29,Mobile,West,New,1,0,0,0,0
EM102927,Newsletter,Version_B,2025-03-20,Mobile,North,New,1,0,0,0,0
EM102928,Newsletter,Version_B,2025-03-14,Desktop,West,Returning,1,1,0,0,0
EM102929,Promotional,Version_B,2025-02-23,Mobile,West,VIP,1,0,0,0,0
EM102930,Promotional,Version_A,2025-03-24,Desktop,West,New,1,0,0,0,0
EM102931,Promotional,Version_B,2025-02-07,Mobile,North,VIP,0,0,0,0,0
EM102932,Welcome,Version_B,2025-02-23,Desktop,West,VIP,1,0,0,0,0
EM102933,Promotional,Version_A,2025-06-03,Tablet,South,Returning,1,0,0,0,0
