email_id,campaign_type,subject_line,sent_date,device_type,region,customer_segment,delivered,opened,clicked,converted,unsubscribed,bounced,sent_week
EM101339,Welcome,Version_A,2025-05-12,Mobile,East,Returning,1,0,0,0,0,0,2025-05-12
EM101340,Promotional,Version_A,2025-03-13,Mobile,West,New,1,0,0,0,0,0,2025-03-10
EM101341,Promotional,Version_A,2025-03-10,Desktop,North,New,1,0,0,0,0,0,2025-03-10
EM101342,Newsletter,Version_A,2025-06-01,Desktop,South,New,1,0,0,0,0,0,2025-05-26
EM101343,Newsletter,Version_B,2025-04-24,Desktop,West,Returning,1,0,0,0,0,0,2025-04-21
EM101344,Newsletter,Version_A,2025-04-18,Mobile,East,New,1,0,0,0,0,0,2025-04-14
EM101345,Promotional,Version_B,2025-02-25,Desktop,South,New,0,0,0,0,0,1,2025-02-24
EM101346,Promotional,Version_B,2025-05-15,Desktop,West,Returning,1,0,0,0,0,0,2025-05-12
EM101347,Promotional,Version_A,2025-04-04,Tablet,West,New,1,0,0,0,0,0,2025-03-31
EM101348,Newsletter,Version_A,2025-05-08,Desktop,West,New,1,0,0,0,0,0,2025-05-05
EM101349,Welcome,Version_B,2025-03-29,Desktop,East,Returning,1,1,1,0,0,0,2025-03-24
EM101350,Newsletter,Version_A,2025-03-12,Mobile,East,New,1,0,0,0,0,0,2025-03-10
EM101351,Promotional,Version_A,2024-12-22,Desktop,North,New,1,1,1,0,0,0,2024-12-16
EM101352,Promotional,Version_A,2025-04-27,Tablet,West,Returning,1,0,0,0,0,0,2025-04-21
EM101353,Newsletter,Version_B,2024-12-23,Mobile,South,Returning,1,0,0,0,0,0,2024-12-23
EM101354,Promotional,Version_B,2024-12-29,Mobile,East,Returning,1,0,0,0,0,0,2024-12-23
EM101355,Newsletter,Version_A,2025-02-16,Mobile,West,Returning,1,0,0,0,0,0,2025-02-10
EM101356,Newsletter,Version_A,2025-06-10,Desktop,South,Returning,1,0,0,0,0,0,2025-06-09
EM101357,Promotional,Version_B,2025-04-17,Mobile,East,Returning,1,1,0,0,0,0,2025-04-14
EM101358,Promotional,Version_B,2024-12-25,Mobile,South,New,1,0,0,0,1,0,2024-12-23
EM101359,Promotional,Version_B,2025-03-19,Desktop,South,New,0,0,0,0,0,1,2025-03-17
EM101360,Newsletter,Version_B,2025-04-13,Desktop,North,Returning,1,0,0,0,0,0,2025-04-07
EM101361,Welcome,Version_A,2025-06-06,Mobile,East,New,1,0,0,0,0,0,2025-06-02
EM101362,Promotional,Version_B,2025-01-28,Mobile,East,Returning,1,1,1,0,0,0,2025-01-27
EM101363,Promotional,Version_A,2025-03-01,Mobile,East,New,1,0,0,0,0,0,2025-02-24
EM101364,Newsletter,Version_A,2025-03-18,Mobile,East,New,1,0,0,0,0,0,2025-03-17
EM101365,Welcome,Version_B,2025-02-11,Mobile,North,VIP,1,1,1,0,0,0,2025-02-10
EM101366,Newsletter,Version_A,2025-05-16,Mobile,North,New,1,0,0,0,0,0,2025-05-12
EM101367,Newsletter,Version_B,2025-05-03,Desktop,West,Returning,0,0,0,0,0,1,2025-04-28
EM101368,Welcome,Version_A,2025-03-09,Desktop,East,New,0,0,0,0,0,1,2025-03-03
EM101369,Welcome,Version_B,2025-01-09,Mobile,South,New,1,0,0,0,0,0,2025-01-06
EM101370,Newsletter,Version_B,2025-04-07,Mobile,North,New,1,0,0,0,0,0,2025-04-07
EM101371,Welcome,Version_A,2025-01-20,Desktop,South,New,1,0,0,0,0,0,2025-01-20
EM101372,Newsletter,Version_B,2025-01-06,Mobile,South,VIP,1,0,0,0,0,0,2025-01-06
EM101373,Promotional,Version_A,2025-02-17,Mobile,South,VIP,1,0,0,0,0,0,2025-02-17
EM101374,Welcome,Version_B,2025-01-28,Desktop,West,Returning,1,1,0,0,0,0,2025-01-27
EM101375,Newsletter,Version_A,2025-02-26,Desktop,West,VIP,1,1,1,0,1,0,2025-02-24
EM101376,Promotional,Version_B,2025-05-26,Mobile,East,Returning,1,1,0,0,0,0,2025-05-26
EM101377,Promotional,Version_A,2025-03-26,Desktop,North,New,1,0,0,0,0,0,2025-03-24
EM101378,Promotional,Version_A,2025-06-08,Desktop,East,New,1,0,0,0,0,0,2025-06-02
EM101379,Promotional,Version_A,2025-01-11,Tablet,West,Returning,1,0,0,0,0,0,2025-01-06
EM101380,Welcome,Version_A,2025-04-22,Mobile,West,New,1,0,0,0,0,0,2025-04-21
EM101381,Promotional,Version_B,2025-02-24,Desktop,South,New,1,1,1,0,0,0,2025-02-24
EM101382,Newsletter,Version_B,2025-01-24,Mobile,East,Returning,1,1,0,0,0,0,2025-01-20
EM101383,Promotional,Version_B,2025-01-06,Desktop,South,New,1,0,0,0,0,0,2025-01-06
EM101384,Promotional,Version_A,2025-05-23,Desktop,West,New,1,1,0,0,0,0,2025-05-19
EM101385,Promotional,Version_A,2025-03-11,Mobile,East,New,1,1,0,0,0,0,2025-03-10
EM101386,Newsletter,Version_A,2024-12-21,Desktop,East,Returning,1,0,0,0,0,0,2024-12-16
EM101387,Welcome,Version_B,2025-06-15,Mobile,North,New,1,0,0,0,0,0,2025-06-09
EM101388,Newsletter,Version_B,2025-02-24,Mobile,West,Returning,1,0,0,0,0,0,2025-02-24
EM101389,Promotional,Version_A,2025-01-26,Mobile,West,New,1,0,0,0,0,0,2025-01-20
EM101390,Welcome,Version_A,2025-05-05,Desktop,North,Returning,1,0,0,0,0,0,2025-05-05
EM101391,Welcome,Version_A,2024-12-28,Mobile,West,New,1,1,1,0,0,0,2024-12-23
EM101392,Welcome,Version_B,2025-03-24,Desktop,South,VIP,1,1,0,0,0,0,2025-03-24
EM101393,Promotional,Version_B,2025-06-01,Desktop,South,Returning,1,1,0,0,0,0,2025-05-26
EM101394,Promotional,Version_B,2025-04-04,Desktop,South,Returning,1,1,0,0,0,0,2025-03-31
EM101395,Newsletter,Version_A,2025-03-15,Mobile,East,Returning,1,0,0,0,0,0,2025-03-10
EM101396,Promotional,Version_B,2025-03-08,Desktop,South,Returning,1,0,0,0,0,0,2025-03-03
EM101397,Welcome,Version_B,2025-03-26,Mobile,West,New,1,0,0,0,0,0,2025-03-24
EM101398,Promotional,Version_A,2024-12-28,Desktop,North,Returning,1,1,0,0,0,0,2024-12-23
EM101399,Newsletter,Version_B,2025-01-11,Desktop,South,Returning,1,1,0,0,0,0,2025-01-06
EM101400,Welcome,Version_A,2025-01-13,Mobile,South,Returning,1,0,0,0,0,0,2025-01-13
EM101401,Welcome,Version_A,2025-03-03,Desktop,East,New,1,1,1,0,0,0,2025-03-03
EM101402,Welcome,Version_B,2025-02-06,Mobile,West,New,1,0,0,0,0,0,2025-02-03
EM101403,Newsletter,Version_A,2025-05-03,Mobile,North,New,1,0,0,0,0,0,2025-04-28
EM101404,Promotional,Version_B,2025-04-07,Mobile,West,New,0,0,0,0,0,1,2025-04-07
EM101405,Promotional,Version_B,2025-04-13,Tablet,South,VIP,1,0,0,0,0,0,2025-04-07
EM101406,Newsletter,Version_A,2025-02-27,Desktop,West,New,1,0,0,0,0,0,2025-02-24
EM101407,Newsletter,Version_B,2025-05-30,Desktop,North,New,1,1,1,0,0,0,2025-05-26
EM101408,Promotional,Version_B,2025-02-22,Tablet,South,Returning,1,1,1,0,0,0,2025-02-17
EM101409,Newsletter,Version_A,2025-02-19,Mobile,West,Returning,1,1,0,0,0,0,2025-02-17
EM101410,Welcome,Version_A,2024-12-29,Tablet,North,Returning,1,0,0,0,0,0,2024-12-23
EM101411,Welcome,Version_A,2025-04-25,Mobile,South,New,1,0,0,0,0,0,2025-04-21
EM101412,Promotional,Version_A,2025-03-22,Desktop,South,New,1,0,0,0,0,0,2025-03-17
EM101413,Welcome,Version_A,2025-03-26,Desktop,West,New,0,0,0,0,0,1,2025-03-24
EM101414,Promotional,Version_A,2025-06-04,Mobile,East,New,1,0,0,0,0,0,2025-06-02
EM101415,Newsletter,Version_A,2025-05-30,Mobile,East,New,1,1,0,0,0,0,2025-05-26
EM101416,Welcome,Version_B,2025-03-29,Mobile,North,New,1,0,0,0,0,0,2025-03-24
EM101417,Welcome,Version_A,2025-03-10,Tablet,West,VIP,1,1,1,0,0,0,2025-03-10
EM101418,Promotional,Version_B,2025-01-20,Mobile,North,New,1,0,0,0,0,0,2025-01-20
EM101419,Newsletter,Version_B,2025-05-23,Mobile,West,New,1,0,0,0,0,0,2025-05-19
EM101420,Promotional,Version_B,2025-04-16,Desktop,North,VIP,1,0,0,0,0,0,2025-04-14
EM101421,Promotional,Version_A,2025-05-19,Mobile,North,Returning,1,0,0,0,0,0,2025-05-19
EM101422,Welcome,Version_B,2025-04-25,Mobile,West,New,1,1,0,0,0,0,2025-04-21
EM101423,Welcome,Version_B,2024-12-24,Desktop,East,New,1,0,0,0,0,0,2024-12-23
EM101424,Newsletter,Version_B,2025-01-10,Mobile,North,VIP,1,0,0,0,0,0,2025-01-06
EM101425,Newsletter,Version_A,2025-03-08,Desktop,West,New,1,0,0,0,0,0,2025-03-03
EM101426,Welcome,Version_A,2025-05-27,Mobile,West,Returning,1,0,0,0,0,0,2025-05-26
EM101427,Newsletter,Version_B,2024-12-19,Mobile,West,VIP,1,0,0,0,0,0,2024-12-16
EM101428,Promotional,Version_A,2025-06-10,Desktop,South,New,1,0,0,0,0,0,2025-06-09
EM101429,Newsletter,Version_A,2025-05-23,Mobile,West,Returning,1,0,0,0,0,0,2025-05-19
EM101430,Promotional,Version_A,2025-03-23,Tablet,West,VIP,1,0,0,0,0,0,2025-03-17
EM101431,Promotional,Version_B,2025-05-14,Desktop,South,Returning,1,0,0,0,0,0,2025-05-12
EM101432,Promotional,Version_B,2025-04-22,Mobile,South,New,1,0,0,0,0,0,2025-04-21
EM101433,Promotional,Version_A,2025-01-14,Mobile,East,VIP,1,0,0,0,0,0,2025-01-13
EM101434,Welcome,Version_B,2025-01-02,Mobile,West,Returning,1,1,1,1,0,0,2024-12-30
EM101435,Welcome,Version_B,2025-02-06,Mobile,North,Returning,1,0,0,0,0,0,2025-02-03
EM101436,Promotional,Version_A,2025-04-21,Mobile,South,Returning,1,1,0,0,0,0,2025-04-21
EM101437,Newsletter,Version_B,2025-05-25,Desktop,South,New,1,1,0,0,0,0,2025-05-19
EM101438,Welcome,Version_B,2025-04-25,Mobile,East,New,1,1,0,0,0,0,2025-04-21
EM101439,Promotional,Version_B,2025-06-08,Mobile,East,New,1,0,0,0,0,0,2025-06-02
EM101440,Newsletter,Version_A,2025-01-31,Mobile,East,New,1,0,0,0,0,0,2025-01-27
EM101441,Welcome,Version_B,2025-02-01,Mobile,West,New,1,1,0,0,0,0,2025-01-27
EM101442,Promotional,Version_A,2025-04-10,Desktop,West,New,1,0,0,0,0,0,2025-04-07
EM101443,Promotional,Version_A,2025-06-04,Mobile,West,New,1,0,0,0,0,0,2025-06-02
EM101444,Newsletter,Version_A,2025-05-25,Mobile,South,VIP,1,1,1,0,0,0,2025-05-19
EM101445,Welcome,Version_B,2025-02-08,Mobile,East,Returning,1,0,0,0,0,0,2025-02-03
EM101446,Promotional,Version_B,2025-02-26,Tablet,South,Returning,1,1,1,0,0,0,2025-02-24
EM101447,Newsletter,Version_A,2024-12-20,Mobile,North,Returning,1,0,0,0,0,0,2024-12-16
EM101448,Newsletter,Version_A,2025-02-28,Desktop,West,New,1,0,0,0,0,0,2025-02-24
EM101449,Promotional,Version_B,2025-04-06,Mobile,South,Returning,1,0,0,0,0,0,2025-03-31
EM101450,Promotional,Version_A,2025-04-19,Desktop,North,Returning,1,0,0,0,1,0,2025-04-14
EM101451,Promotional,Version_B,2025-01-19,Desktop,South,Returning,1,1,0,0,0,0,2025-01-13
EM101452,Newsletter,Version_A,2025-05-26,Mobile,North,New,1,1,0,0,0,0,2025-05-26
EM101453,Promotional,Version_A,2025-01-08,Desktop,South,Returning,1,1,1,1,0,0,2025-01-06
EM101454,Welcome,Version_B,2025-06-09,Desktop,South,Returning,1,1,1,1,0,0,2025-06-09
EM101455,Newsletter,Version_A,2025-02-07,Mobile,West,Returning,1,0,0,0,0,0,2025-02-03
EM101456,Promotional,Version_A,2025-06-01,Mobile,South,New,1,0,0,0,0,0,2025-05-26
EM101457,Promotional,Version_A,2025-02-09,Desktop,South,Returning,1,1,0,0,0,0,2025-02-03
EM101458,Welcome,Version_B,2025-05-13,Desktop,East,Returning,0,0,0,0,0,1,2025-05-12
EM101459,Promotional,Version_B,2025-06-04,Desktop,South,Returning,1,0,0,0,0,0,2025-06-02
EM101460,Promotional,Version_A,2025-05-20,Desktop,West,Returning,1,1,0,0,0,0,2025-05-19
EM101461,Promotional,Version_A,2025-02-23,Desktop,South,New,1,1,0,0,0,0,2025-02-17
EM101462,Welcome,Version_B,2025-01-31,Desktop,West,New,0,0,0,0,0,1,2025-01-27
EM101463,Promotional,Version_A,2025-03-28,Desktop,East,New,1,0,0,0,0,0,2025-03-24
EM101464,Newsletter,Version_B,2024-12-17,Mobile,West,New,1,0,0,0,0,0,2024-12-16
EM101465,Welcome,Version_A,2025-03-09,Tablet,East,New,1,0,0,0,0,0,2025-03-03
EM101466,Newsletter,Version_A,2025-06-05,Mobile,East,New,1,0,0,0,0,0,2025-06-02
EM101467,Promotional,Version_B,2025-01-03,Mobile,East,New,1,0,0,0,0,0,2024-12-30
EM101468,Newsletter,Version_A,2025-02-25,Desktop,East,Returning,1,0,0,0,0,0,2025-02-24
EM101469,Newsletter,Version_B,2025-05-27,Mobile,East,Returning,1,1,1,0,0,0,2025-05-26
EM101470,Promotional,Version_A,2025-02-12,Mobile,West,New,1,0,0,0,0,0,2025-02-10
EM101471,Newsletter,Version_A,2025-03-02,Mobile,East,New,1,1,1,0,0,0,2025-02-24
EM101472,Newsletter,Version_B,2025-01-01,Desktop,East,Returning,1,0,0,0,0,0,2024-12-30
EM101473,Promotional,Version_A,2025-03-21,Tablet,East,Returning,1,0,0,0,0,0,2025-03-17
EM101474,Promotional,Version_B,2025-02-18,Desktop,East,New,1,1,0,0,0,0,2025-02-17
EM101475,Promotional,Version_A,2025-01-14,Mobile,East,Returning,1,1,0,0,0,0,2025-01-13
EM101476,Newsletter,Version_B,2024-12-23,Mobile,North,New,1,1,0,0,0,0,2024-12-23
EM101477,Newsletter,Version_B,2025-05-11,Mobile,South,Returning,0,0,0,0,0,1,2025-05-05
EM101478,Newsletter,Version_A,2025-05-11,Mobile,South,VIP,1,1,0,0,0,0,2025-05-05
EM101479,Promotional,Version_B,2025-01-30,Mobile,East,New,1,1,1,1,1,0,2025-01-27
EM101480,Newsletter,Version_B,2024-12-15,Mobile,East,VIP,1,0,0,0,0,0,2024-12-09
EM101481,Welcome,Version_A,2025-03-07,Mobile,North,New,1,0,0,0,0,0,2025-03-03
EM101482,Promotional,Version_B,2025-03-24,Mobile,East,Returning,1,0,0,0,0,0,2025-03-24
EM101483,Welcome,Version_B,2025-05-05,Desktop,North,Returning,1,0,0,0,0,0,2025-05-05
EM101484,Promotional,Version_A,2025-04-22,Desktop,South,Returning,1,0,0,0,0,0,2025-04-21
EM101485,Promotional,Version_A,2024-12-24,Tablet,West,New,1,0,0,0,0,0,2024-12-23
EM101486,Promotional,Version_A,2025-06-09,Desktop,South,Returning,1,0,0,0,0,0,2025-06-09
EM101487,Promotional,Version_A,2025-05-05,Mobile,West,Returning,1,0,0,0,0,0,2025-05-05
EM101488,Promotional,Version_B,2025-01-25,Desktop,West,Returning,1,0,0,0,0,0,2025-01-20
EM101489,Promotional,Version_A,2025-04-17,Mobile,West,New,1,0,0,0,0,0,2025-04-14
EM101490,Welcome,Version_B,2025-01-08,Desktop,East,New,1,0,0,0,0,0,2025-01-06
EM101491,Promotional,Version_A,2025-05-27,Desktop,North,Returning,0,0,0,0,0,1,2025-05-26
EM101492,Welcome,Version_A,2025-03-19,Desktop,West,VIP,1,0,0,0,0,0,2025-03-17
EM101493,Welcome,Version_B,2025-01-18,Tablet,North,New,0,0,0,0,0,1,2025-01-13
EM101494,Promotional,Version_B,2025-05-02,Desktop,South,Returning,1,1,1,1,0,0,2025-04-28
EM101495,Promotional,Version_B,2024-12-24,Desktop,West,New,1,0,0,0,0,0,2024-12-23
EM101496,Promotional,Version_A,2024-12-22,Mobile,South,New,1,1,0,0,0,0,2024-12-16
EM101497,Promotional,Version_A,2025-03-29,Tablet,North,New,1,0,0,0,0,0,2025-03-24
EM101498,Promotional,Version_A,2025-05-14,Mobile,North,Returning,1,0,0,0,0,0,2025-05-12
EM101499,Newsletter,Version_B,2025-04-27,Tablet,South,VIP,1,1,0,0,0,0,2025-04-21
EM101500,Promotional,Version_A,2025-04-17,Mobile,North,Returning,1,0,0,0,0,0,2025-04-14
EM101501,Promotional,Version_B,2025-02-16,Mobile,South,New,1,0,0,0,0,0,2025-02-10
EM101502,Welcome,Version_B,2025-01-29,Desktop,North,Returning,1,1,0,0,0,0,2025-01-27
EM101503,Promotional,Version_A,2025-03-28,Mobile,East,New,1,0,0,0,0,0,2025-03-24
EM101504,Promotional,Version_B,2025-01-21,Desktop,South,New,1,0,0,0,0,0,2025-01-20
EM101505,Promotional,Version_B,2025-05-16,Mobile,West,New,1,0,0,0,0,0,2025-05-12
EM101506,Promotional,Version_B,2025-03-10,Desktop,West,New,1,0,0,0,0,0,2025-03-10
EM101507,Promotional,Version_A,2024-12-16,Desktop,West,Returning,1,0,0,0,0,0,2024-12-16
EM101508,Promotional,Version_A,2025-01-07,Desktop,North,Returning,1,0,0,0,0,0,2025-01-06
EM101509,Newsletter,Version_A,2025-03-25,Mobile,South,VIP,1,0,0,0,0,0,2025-03-24
EM101510,Newsletter,Version_A,2025-02-19,Mobile,North,New,1,0,0,0,0,0,2025-02-17
EM101511,Newsletter,Version_B,2025-03-14,Desktop,West,New,1,0,0,0,0,0,2025-03-10
EM101512,Newsletter,Version_B,2025-03-18,Mobile,East,New,0,0,0,0,0,1,2025-03-17
EM101513,Welcome,Version_A,2025-03-17,Mobile,West,New,1,0,0,0,0,0,2025-03-17
EM101514,Welcome,Version_B,2025-02-23,Desktop,West,VIP,1,1,1,1,0,0,2025-02-17
EM101515,Welcome,Version_B,2025-04-30,Mobile,West,New,1,0,0,0,0,0,2025-04-28
EM101516,Promotional,Version_A,2025-06-05,Mobile,East,VIP,1,0,0,0,0,0,2025-06-02
EM101517,Newsletter,Version_A,2024-12-30,Mobile,East,New,1,0,0,0,0,0,2024-12-30
EM101518,Welcome,Version_B,2025-04-12,Mobile,South,New,1,1,0,0,0,0,2025-04-07
EM101519,Newsletter,Version_B,2025-04-01,Desktop,East,New,0,0,0,0,0,1,2025-03-31
EM101520,Welcome,Version_B,2025-05-05,Mobile,South,VIP,1,1,0,0,0,0,2025-05-05
EM101521,Newsletter,Version_A,2025-05-17,Tablet,East,New,1,1,1,0,0,0,2025-05-12
EM101522,Promotional,Version_A,2025-06-06,Mobile,South,VIP,1,0,0,0,0,0,2025-06-02
EM101523,Welcome,Version_A,2025-03-25,Mobile,West,New,1,1,0,0,0,0,2025-03-24
EM101524,Promotional,Version_B,2025-01-13,Desktop,East,New,1,0,0,0,0,0,2025-01-13
EM101525,Promotional,Version_B,2025-04-17,Mobile,North,Returning,1,0,0,0,0,0,2025-04-14
EM101526,Promotional,Version_A,2025-02-08,Desktop,North,New,1,0,0,0,0,0,2025-02-03
EM101527,Promotional,Version_B,2025-03-18,Desktop,South,New,1,1,0,0,0,0,2025-03-17
EM101528,Newsletter,Version_B,2025-01-15,Mobile,East,Returning,1,0,0,0,0,0,2025-01-13
EM101529,Promotional,Version_B,2025-03-02,Desktop,East,New,1,1,0,0,0,0,2025-02-24
EM101530,Promotional,Version_B,2025-01-06,Mobile,North,Returning,1,1,0,0,0,0,2025-01-06
EM101531,Promotional,Version_A,2024-12-31,Mobile,East,New,1,0,0,0,0,0,2024-12-30
EM101532,Newsletter,Version_B,2025-04-15,Mobile,East,New,1,0,0,0,0,0,2025-04-14
EM101533,Promotional,Version_A,2025-05-15,Tablet,South,New,1,0,0,0,0,0,2025-05-12
EM101534,Promotional,Version_A,2025-06-07,Mobile,West,Returning,1,0,0,0,0,0,2025-06-02
EM101535,Welcome,Version_B,2025-05-02,Desktop,North,Returning,0,0,0,0,0,1,2025-04-28
EM101536,Welcome,Version_B,2025-01-24,Mobile,West,Returning,1,0,0,0,0,0,2025-01-20
EM101537,Promotional,Version_B,2024-12-29,Mobile,East,Returning,1,1,0,0,0,0,2024-12-23
EM101538,Welcome,Version_B,2025-03-15,Mobile,East,New,1,0,0,0,0,0,2025-03-10
EM101539,Promotional,Version_B,2025-02-04,Desktop,South,New,1,1,0,0,0,0,2025-02-03
EM101540,Newsletter,Version_B,2025-05-25,Desktop,West,New,1,0,0,0,0,0,2025-05-19
EM101541,Welcome,Version_A,2025-02-12,Mobile,West,Returning,1,0,0,0,0,0,2025-02-10
EM101542,Promotional,Version_B,2025-02-09,Desktop,South,Returning,1,0,0,0,0,0,2025-02-03
EM101543,Promotional,Version_A,2025-01-16,Mobile,West,New,1,0,0,0,0,0,2025-01-13
EM101544,Newsletter,Version_A,2025-05-12,Tablet,South,New,1,0,0,0,0,0,2025-05-12
EM101545,Promotional,Version_A,2025-05-15,Desktop,South,Returning,0,0,0,0,0,1,2025-05-12
EM101546,Newsletter,Version_B,2025-01-03,Desktop,East,VIP,1,0,0,0,0,0,2024-12-30
EM101547,Promotional,Version_B,2025-04-06,Desktop,East,Returning,1,0,0,0,0,0,2025-03-31
EM101548,Welcome,Version_B,2025-02-20,Mobile,East,New,1,1,1,0,0,0,2025-02-17
EM101549,Promotional,Version_B,2025-03-25,Desktop,South,Returning,1,0,0,0,0,0,2025-03-24
EM101550,Newsletter,Version_A,2025-03-25,Desktop,East,Returning,1,0,0,0,0,0,2025-03-24
EM101551,Promotional,Version_B,2025-06-06,Mobile,North,New,1,0,0,0,0,0,2025-06-02
EM101552,Newsletter,Version_B,2025-01-16,Desktop,North,Returning,1,1,0,0,0,0,2025-01-13
EM101553,Newsletter,Version_B,2025-01-14,Mobile,East,New,1,0,0,0,0,0,2025-01-13
EM101554,Welcome,Version_B,2025-05-25,Mobile,South,New,1,0,0,0,0,0,2025-05-19
EM101555,Welcome,Version_B,2025-01-05,Mobile,North,VIP,1,1,0,0,0,0,2024-12-30
EM101556,Promotional,Version_B,2025-03-30,Mobile,East,VIP,1,1,0,0,0,0,2025-03-24
EM101557,Promotional,Version_B,2025-01-13,Mobile,North,New,1,0,0,0,0,0,2025-01-13
EM101558,Newsletter,Version_A,2024-12-19,Desktop,North,New,1,0,0,0,0,0,2024-12-16
EM101559,Newsletter,Version_B,2025-06-01,Mobile,North,Returning,1,1,0,0,0,0,2025-05-26
EM101560,Promotional,Version_A,2025-06-05,Desktop,West,New,1,1,1,0,0,0,2025-06-02
EM101561,Welcome,Version_A,2025-02-13,Mobile,North,New,1,0,0,0,0,0,2025-02-10
EM101562,Newsletter,Version_B,2025-04-10,Mobile,East,New,1,0,0,0,0,0,2025-04-07
EM101563,Promotional,Version_A,2024-12-27,Mobile,North,Returning,1,1,0,0,0,0,2024-12-23
EM101564,Newsletter,Version_B,2025-04-30,Mobile,East,New,1,0,0,0,0,0,2025-04-28
EM101565,Promotional,Version_A,2025-05-26,Desktop,North,Returning,1,0,0,0,0,0,2025-05-26
EM101566,Promotional,Version_A,2025-01-01,Desktop,North,New,1,1,0,0,0,0,2024-12-30
EM101567,Welcome,Version_A,2025-04-20,Mobile,West,VIP,1,0,0,0,0,0,2025-04-14
EM101568,Promotional,Version_A,2025-05-03,Mobile,North,VIP,1,1,0,0,0,0,2025-04-28
EM101569,Promotional,Version_B,2025-04-12,Desktop,East,Returning,1,0,0,0,0,0,2025-04-07
EM101570,Promotional,Version_A,2025-06-01,Mobile,West,Returning,1,0,0,0,0,0,2025-05-26
EM101571,Welcome,Version_A,2025-05-07,Mobile,West,New,1,0,0,0,0,0,2025-05-05
EM101572,Newsletter,Version_A,2024-12-27,Desktop,North,Returning,1,0,0,0,0,0,2024-12-23
EM101573,Newsletter,Version_A,2025-04-17,Mobile,North,VIP,1,1,0,0,0,0,2025-04-14
EM101574,Welcome,Version_B,2025-05-09,Tablet,South,New,1,1,0,0,0,0,2025-05-05
EM101575,Welcome,Version_A,2025-02-28,Desktop,North,Returning,1,1,1,1,0,0,2025-02-24
EM101576,Welcome,Version_B,2025-04-11,Mobile,South,New,1,0,0,0,0,0,2025-04-07
EM101577,Promotional,Version_B,2025-03-22,Mobile,East,New,1,0,0,0,0,0,2025-03-17
EM101578,Promotional,Version_B,2025-06-11,Desktop,North,New,1,0,0,0,0,0,2025-06-09
EM101579,Promotional,Version_B,2025-01-16,Mobile,North,VIP,1,0,0,0,0,0,2025-01-13
EM101580,Welcome,Version_A,2025-03-06,Tablet,South,New,1,1,1,0,0,0,2025-03-03
EM101581,Promotional,Version_A,2025-02-19,Desktop,South,Returning,1,0,0,0,0,0,2025-02-17
EM101582,Promotional,Version_B,2025-02-06,Mobile,West,VIP,1,1,1,0,0,0,2025-02-03
EM101583,Promotional,Version_B,2024-12-20,Desktop,West,Returning,1,1,0,0,0,0,2024-12-16
EM101584,Newsletter,Version_B,2025-01-19,Mobile,North,VIP,1,0,0,0,0,0,2025-01-13
EM101585,Welcome,Version_B,2025-02-07,Mobile,East,New,1,1,0,0,0,0,2025-02-03
EM101586,Promotional,Version_A,2025-04-20,Desktop,West,VIP,0,0,0,0,0,1,2025-04-14
EM101587,Promotional,Version_A,2025-06-10,Desktop,West,New,1,0,0,0,0,0,2025-06-09
EM101588,Promotional,Version_B,2025-02-23,Desktop,West,VIP,1,0,0,0,0,0,2025-02-17
EM101589,Newsletter,Version_B,2025-03-18,Mobile,South,New,1,0,0,0,0,0,2025-03-17
EM101590,Promotional,Version_A,2025-05-06,Desktop,North,New,1,0,0,0,0,0,2025-05-05
EM101591,Newsletter,Version_B,2025-01-05,Mobile,South,New,1,0,0,0,0,0,2024-12-30
EM101592,Welcome,Version_A,2025-02-01,Desktop,East,New,1,1,0,0,0,0,2025-01-27
EM101593,Welcome,Version_A,2025-05-29,Desktop,South,New,1,0,0,0,0,0,2025-05-26
EM101594,Newsletter,Version_B,2025-04-29,Desktop,North,VIP,1,0,0,0,0,0,2025-04-28
EM101595,Promotional,Version_B,2025-04-29,Desktop,South,New,1,0,0,0,0,0,2025-04-28
EM101596,Promotional,Version_B,2025-03-24,Desktop,East,Returning,1,0,0,0,0,0,2025-03-24
EM101597,Welcome,Version_A,2025-01-20,Tablet,North,New,1,1,1,0,0,0,2025-01-20
EM101598,Welcome,Version_A,2025-03-02,Tablet,North,Returning,1,1,0,0,0,0,2025-02-24
EM101599,Newsletter,Version_B,2025-04-14,Desktop,North,Returning,1,0,0,0,0,0,2025-04-14
EM101600,Welcome,Version_A,2025-05-16,Tablet,North,VIP,1,1,1,1,0,0,2025-05-12
EM101601,Promotional,Version_B,2025-06-14,Desktop,East,New,1,0,0,0,0,0,2025-06-09
EM101602,Welcome,Version_B,2025-01-04,Desktop,North,New,1,0,0,0,0,0,2024-12-30
EM101603,Promotional,Version_B,2025-03-25,Mobile,East,New,1,1,1,0,0,0,2025-03-24
EM101604,Welcome,Version_A,2025-04-20,Mobile,East,Returning,1,0,0,0,0,0,2025-04-14
EM101605,Promotional,Version_B,2025-05-22,Desktop,South,Returning,1,1,0,0,0,0,2025-05-19
EM101606,Welcome,Version_A,2024-12-20,Mobile,South,Returning,1,1,1,0,0,0,2024-12-16
EM101607,Newsletter,Version_A,2025-06-02,Desktop,North,New,1,0,0,0,0,0,2025-06-02
EM101608,Welcome,Version_A,2025-04-12,Mobile,West,Returning,1,0,0,0,0,0,2025-04-07
EM101609,Promotional,Version_A,2025-06-12,Mobile,West,VIP,1,1,0,0,0,0,2025-06-09
